Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 1 Kills,Player 1 Errors,Player 1 Total Attacks,Player 1 Hit Pct,Player 1 Assists,Player 1 Aces,Player 1 SErr,Player 1 Digs,Player 1 RErr,Player 1 Block Solos,Player 1 Block Assists,Player 1 BErr,Player 1 PTS
8302019,Illinois,L 2 - 3,5,66.0,24.0,193.0,0.218,57.0,1.0,7.0,87.0,12.0,4.0,12.0,2.0,77.0,10.0,4.0,24.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,14.0
9012019,@ Illinois,L 2 - 3,5,56.5,26.5,166.5,0.1735,48.5,3.0,8.5,68.0,8.5,2.5,15.0,2.5,38.5,9.5,3.5,20.0,0.3125,0.0,0.0,0.0,0.5,0.0,1.0,4.0,0.0,12.5
9062019,"Cincinnati @ East Lansing, MI",L 0 - 3,3,50.33333333333334,23.0,143.66666666666666,0.19033333333333333,44.33333333333334,2.333333333333333,6.666666666666668,54.0,8.333333333333334,2.0,11.333333333333336,2.333333333333333,39.66666666666666,6.666666666666668,2.6666666666666665,14.666666666666664,0.20833333333333331,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,2.6666666666666665,0.0,8.666666666666666
9062019,"Miami (OH) @ East Lansing, MI",W 3 - 0,3,47.0,19.75,127.0,0.2305,41.75,4.75,6.0,48.25,7.5,1.5,12.25,2.25,43.875,5.0,2.0,11.0,0.15625,0.0,0.0,0.0,0.5,0.0,0.5,2.0,0.0,6.5
9072019,@ Michigan St.,W 3 - 2,5,49.6,20.4,128.4,0.2396,45.0,5.4,7.4,47.0,7.2,1.6,13.4,2.8,50.9,5.0,1.6,10.2,0.2678,0.0,0.0,0.0,0.8,0.0,0.4,2.8,0.0,6.8
9132019,"Houston @ Waco, Texas",W 3 - 2,5,53.0,21.33333333333333,138.0,0.2391666666666667,48.33333333333334,5.166666666666667,8.666666666666666,54.16666666666666,6.5,1.5,14.166666666666664,2.6666666666666665,56.41666666666666,4.166666666666667,1.3333333333333333,8.5,0.22316666666666665,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2.333333333333333,0.0,5.666666666666668
9142019,@ Baylor,L 0 - 3,3,50.28571428571429,21.0,131.57142857142858,0.228,45.85714285714285,4.857142857142857,8.428571428571429,50.28571428571429,6.2857142857142865,1.2857142857142858,14.0,2.2857142857142856,54.57142857142857,3.7142857142857135,1.1428571428571428,7.571428571428571,0.2627142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,2.142857142857143,0.0,5.071428571428571
9202019,ETSU,W 3 - 0,3,50.375,20.0,127.75,0.2465,45.375,4.875,8.25,50.75,5.625,1.125,14.25,2.375,55.75,3.25,1.0,6.625,0.229875,0.0,0.0,0.0,0.5,0.0,0.25,1.875,0.0,4.4375
9212019,Ga. Southern,W 3 - 0,3,50.444444444444436,19.222222222222218,124.11111111111113,0.26355555555555554,44.88888888888889,4.888888888888889,7.888888888888888,49.444444444444436,5.222222222222221,1.2222222222222223,14.111111111111109,2.1111111111111107,56.72222222222222,2.888888888888889,0.8888888888888888,5.888888888888888,0.2043333333333333,0.0,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,1.6666666666666667,0.0,3.9444444444444446
9212019,North Dakota St.,W 3 - 0,3,49.6,18.0,119.9,0.2799,44.0,4.7,7.4,48.0,4.8,1.4,13.5,2.1,56.25,2.6,0.8,5.3,0.1839,0.0,0.0,0.0,0.4,0.0,0.2,1.5,0.0,3.55
9272019,@ Ole Miss,L 2 - 3,5,50.8,19.1,121.7,0.2785,45.4,4.9,7.0,48.7,4.3,1.2,13.5,2.2,57.45,1.8,0.6,3.8,0.1589,0.0,0.0,0.0,0.4,0.0,0.0,1.2,0.0,2.4
9292019,Texas A&M,W 3 - 2,5,52.2,19.2,125.9,0.2826,47.1,4.7,7.0,51.4,4.4,1.3,13.9,1.9,65.15,1.0,0.3,2.8,0.1381,0.0,0.0,0.0,0.4,0.0,0.0,1.1,0.0,1.55
10042019,@ Georgia,L 1 - 3,4,53.5,18.9,130.0,0.2875,48.6,5.3,7.2,54.6,4.8,1.3,15.7,1.7,67.95,1.2,0.2,3.0,0.1881,0.0,0.0,0.0,0.3,0.0,0.0,1.2,0.0,1.8
10062019,@ Auburn,W 3 - 0,3,54.1,20.1,134.6,0.2695,49.0,4.3,7.4,56.9,4.4,1.5,15.9,1.5,67.85,1.4,0.3,3.8,0.20060000000000006,0.0,0.0,0.0,0.4,0.0,0.0,1.7,0.0,2.25
10112019,LSU,L 2 - 3,5,54.1,20.3,136.6,0.2646,48.8,4.0,7.1,58.5,4.6,1.3,15.7,1.1,67.25,1.2,0.4,3.7,0.16250000000000006,0.0,0.0,0.0,0.3,0.0,0.0,1.4,0.1,1.9
10132019,Mississippi St.,W 3 - 0,3,52.1,19.2,129.9,0.2703,46.8,3.7,6.2,54.9,4.4,1.2,15.3,1.1,64.65,1.3,0.5,4.3,0.16250000000000006,0.0,0.0,0.0,0.3,0.0,0.0,1.8,0.2,2.2
10162019,Kentucky,L 0 - 3,3,53.2,19.0,133.1,0.2766,47.4,3.7,6.2,57.1,3.9,1.3,15.2,1.5,65.8,1.6,0.6,4.8,0.15540000000000004,0.0,0.0,0.0,0.4,0.0,0.0,2.0,0.3,2.6
10202019,@ Missouri,L 1 - 3,4,52.9,19.6,135.2,0.2628,47.5,3.4,6.3,55.9,4.1,1.4,14.6,1.2,65.0,1.7,0.7,5.1,0.15540000000000004,0.0,0.0,0.0,0.4,0.0,0.0,2.1,0.3,2.75
10252019,@ South Carolina,L 0 - 3,3,51.2,20.7,137.0,0.2316,46.7,3.3,6.6,56.4,4.3,1.3,14.1,1.6,62.85,1.9,0.8,6.0,0.16650000000000004,0.0,0.0,0.0,0.5,0.0,0.1,2.3,0.5,3.15
10272019,@ Florida,L 1 - 3,4,52.6,21.8,144.3,0.2134,48.3,3.1,7.7,58.4,4.6,1.1,14.5,1.8,64.05,2.7,1.1,8.1,0.1903,0.0,0.0,0.0,0.6,0.0,0.2,2.4,0.6,4.1
11012019,Ole Miss,W 3 - 2,5,52.0,21.1,141.6,0.21689999999999995,47.9,3.9,8.4,57.0,4.2,1.2,14.9,1.6,64.55,3.5,1.0,8.7,0.2503,0.0,0.0,0.0,0.8,0.0,0.2,2.8,0.6,5.1
11032019,Georgia,L 1 - 3,4,51.4,19.8,136.8,0.22829999999999995,47.4,4.0,8.4,53.5,4.3,1.2,14.5,1.9,63.85,3.6,1.2,9.4,0.23360000000000006,0.2,0.0,0.0,0.7,0.0,0.2,3.1,0.7,5.35
11102019,@ Alabama,W 3 - 0,3,51.6,19.4,133.4,0.24289999999999995,47.3,3.8,8.7,52.4,3.6,1.4,12.7,2.0,63.15,4.3,1.2,10.2,0.255,0.2,0.0,0.0,0.8,0.0,0.2,3.2,0.8,6.1
11132019,@ Arkansas,W 3 - 2,5,54.0,19.7,138.4,0.25009999999999993,49.8,4.4,9.4,54.9,4.0,1.3,13.0,2.2,66.2,5.7,1.5,12.0,0.2887000000000001,0.3,0.0,0.0,1.1,0.0,0.2,3.3,0.9,7.55
11222019,Alabama,W 3 - 0,3,53.2,18.4,133.4,0.2658999999999999,48.8,4.2,9.3,52.9,3.4,1.3,11.8,2.3,64.6,6.2,1.8,13.0,0.28040000000000004,0.3,0.0,0.0,1.2,0.0,0.2,3.2,0.9,8.0
11242019,Missouri,L 1 - 3,4,53.9,19.4,137.1,0.25699999999999995,49.3,4.6,9.2,54.3,3.4,1.5,11.2,2.1,65.6,7.3,2.1,14.8,0.31370000000000003,0.3,0.0,0.0,1.2,0.0,0.3,2.9,0.8,9.05
11272019,Auburn,W 3 - 1,4,55.2,18.9,140.7,0.2632,50.6,4.6,9.2,57.2,3.6,1.8,10.8,1.8,67.0,7.9,2.2,16.4,0.30560000000000004,0.3,0.0,0.0,1.2,0.0,0.3,2.8,0.7,9.6
11302019,@ Mississippi St.,W 3 - 0,3,54.4,18.4,139.2,0.26369999999999993,49.8,5.6,8.8,58.2,3.4,1.8,11.4,1.9,67.5,8.7,2.2,17.6,0.35890000000000005,0.3,0.0,0.0,1.3,0.0,0.4,3.3,0.8,10.75
8242018,Michigan St.,W 3 - 1,4,57.3,18.7,143.8,0.2775,52.1,5.3,8.7,60.3,3.3,1.8,11.4,1.5,70.1,0.0,0.0,0.1,0.0,0.7,0.4,0.7,6.6,0.6,0.0,0.0,0.0,0.4
8252018,Belmont,W 3 - 0,3,55.6,18.4,137.1,0.28029999999999994,50.4,5.6,7.6,59.5,3.2,1.8,11.2,1.2,68.6,0.0,0.0,0.0,0.0,0.6,0.4,0.5,6.5,0.6,0.0,0.0,0.0,0.4
8252018,Chattanooga,W 3 - 0,3,52.8,16.6,127.5,0.295,47.5,4.7,7.2,55.8,3.2,1.6,11.0,1.1,64.6,0.0,0.0,0.0,0.0,0.6,0.4,0.5,5.5,0.6,0.0,0.0,0.0,0.4
8312018,Winthrop,W 3 - 0,3,51.7,16.5,124.9,0.2925,46.3,4.6,6.6,56.8,2.5,1.5,10.2,1.0,62.9,0.0,0.0,0.0,0.0,0.6,0.4,0.5,5.5,0.4,0.0,0.0,0.0,0.4
9012018,North Florida,W 3 - 1,4,52.0,18.1,128.4,0.2727,46.6,4.7,6.3,58.8,2.2,1.4,12.1,1.1,64.15,0.0,0.0,0.1,0.0,0.8,0.3,0.4,5.4,0.2,0.0,0.0,0.0,0.3
9012018,Indiana St.,W 3 - 0,3,49.4,16.9,122.8,0.2723,44.0,4.4,5.5,55.7,1.7,1.6,11.3,1.0,61.05,0.0,0.0,0.1,0.0,0.6,0.2,0.1,5.7,0.1,0.0,0.0,0.0,0.2
9042018,@ ETSU,L 2 - 3,5,50.1,18.9,130.9,0.2484,45.1,4.3,5.2,60.5,1.9,1.8,12.9,0.8,62.65,0.0,0.0,0.2,0.0,0.8,0.3,0.1,6.3,0.2,0.0,0.0,0.0,0.3
9072018,@ San Diego,L 0 - 3,3,47.5,18.7,123.7,0.2374,42.9,4.1,5.7,56.2,2.2,1.8,13.3,0.8,60.05,0.0,0.0,0.2,0.0,0.8,0.3,0.1,6.1,0.2,0.0,0.0,0.0,0.3
9082018,@ San Diego,W 3 - 1,4,47.4,19.3,121.4,0.2371,43.0,4.3,5.6,52.5,2.3,1.9,14.1,0.8,60.65,0.0,0.0,0.2,0.0,0.7,0.5,0.0,5.2,0.3,0.0,0.0,0.0,0.5
9142018,@ Dayton,L 2 - 3,5,49.6,20.3,126.0,0.2376,45.3,3.6,5.9,52.1,2.6,2.0,13.7,0.7,62.05,0.1,0.0,0.5,0.0333,0.9,0.4,0.0,5.3,0.4,0.0,0.0,0.0,0.5
9152018,"Ohio St. @ Dayton, OH",W 3 - 1,4,48.7,19.4,122.6,0.2438,44.8,4.3,5.6,50.4,2.7,1.9,14.5,1.0,62.15,0.1,0.0,0.5,0.0333,1.2,0.4,0.2,5.9,0.6,0.0,0.0,0.0,0.5
9152018,"Evansville @ Dayton, OH",W 3 - 0,3,49.3,18.6,123.3,0.25649999999999995,45.5,4.2,6.0,49.6,2.6,1.8,15.3,0.9,62.95,0.1,0.0,0.5,0.0333,1.3,0.4,0.3,6.0,0.6,0.0,0.0,0.0,0.5
9212018,@ Auburn,W 3 - 1,4,51.9,18.9,128.6,0.2582999999999999,48.0,4.2,6.5,52.0,2.5,1.8,15.1,1.3,65.45,0.1,0.0,0.5,0.0333,1.7,0.3,0.5,6.6,0.7,0.0,0.0,0.0,0.4
9232018,Kentucky,L 1 - 3,4,53.0,19.8,134.1,0.2508,49.3,4.1,6.7,53.5,3.1,2.0,15.5,1.3,66.85,0.1,0.0,0.5,0.0333,1.7,0.3,0.6,6.4,0.7,0.0,0.0,0.0,0.4
9282018,Missouri,W 3 - 2,5,54.4,19.8,137.7,0.2542999999999999,50.3,3.9,6.5,54.1,3.3,2.1,14.6,1.3,67.7,0.2,0.1,0.6,0.0333,2.0,0.3,0.6,6.9,0.8,0.0,0.0,0.0,0.5
9302018,Arkansas,W 3 - 2,5,57.0,20.4,144.1,0.2569,52.4,3.9,6.6,57.3,3.6,1.8,14.8,1.5,70.1,0.2,0.1,0.6,0.0333,1.9,0.4,0.6,6.6,0.8,0.0,0.0,0.0,0.6
10032018,Alabama,W 3 - 1,4,57.4,19.7,142.6,0.26469999999999994,52.6,3.8,6.8,57.0,3.4,1.8,14.8,1.8,70.4,0.2,0.1,0.6,0.0333,1.7,0.3,0.6,7.3,0.8,0.0,0.0,0.0,0.5
10072018,Mississippi St.,W 3 - 0,3,58.7,19.7,145.5,0.27379999999999993,53.8,4.1,6.3,58.4,3.4,1.8,14.6,1.9,71.9,0.2,0.1,0.6,0.0333,1.7,0.3,0.6,8.0,0.8,0.0,0.0,0.0,0.5
10102018,@ Kentucky,L 1 - 3,4,57.0,19.9,144.5,0.26109999999999994,52.4,3.7,6.0,58.9,3.7,1.4,14.0,1.8,69.1,0.2,0.1,0.6,0.0333,1.8,0.1,0.6,7.7,0.7,0.0,0.0,0.0,0.3
10192018,@ Texas A&M,W 3 - 2,5,56.9,20.0,147.0,0.25649999999999995,52.3,3.9,6.2,61.7,3.9,1.4,14.3,2.4,69.35,0.1,0.1,0.3,0.0,1.7,0.1,0.7,7.9,0.6,0.0,0.0,0.0,0.2
10212018,@ LSU,W 3 - 1,4,57.7,21.0,153.6,0.2454999999999999,52.7,3.5,6.4,65.7,3.6,1.5,14.1,2.1,69.75,0.2,0.1,0.5,0.05,1.5,0.1,0.7,8.0,0.4,0.0,0.0,0.0,0.3
10242018,South Carolina,W 3 - 0,3,57.5,21.4,155.0,0.23489999999999994,52.5,3.8,6.6,66.4,3.7,2.0,13.1,2.3,69.85,0.2,0.1,0.5,0.05,1.3,0.1,0.6,7.4,0.4,0.0,0.0,0.0,0.3
10282018,@ Georgia,W 3 - 2,5,57.6,22.6,158.4,0.22079999999999994,52.7,3.9,6.5,66.0,3.8,1.9,14.3,2.0,70.55,0.2,0.1,0.5,0.05,0.9,0.1,0.4,6.3,0.3,0.0,0.0,0.0,0.3
11022018,@ Ole Miss,W 3 - 1,4,58.7,22.1,158.2,0.23099999999999996,53.5,4.2,6.7,65.3,3.4,1.7,14.9,2.0,72.05,0.2,0.1,0.5,0.05,0.9,0.2,0.3,6.5,0.4,0.0,0.0,0.0,0.4
11042018,Texas A&M,W 3 - 1,4,57.6,21.1,152.9,0.2411999999999999,52.5,4.4,7.0,63.2,3.4,1.6,14.1,1.8,70.65,0.1,0.0,0.3,0.05,0.4,0.2,0.3,5.2,0.3,0.0,0.0,0.0,0.3
11112018,@ Mississippi St.,W 3 - 0,3,56.7,20.9,146.4,0.24999999999999986,52.3,4.3,7.1,59.6,3.3,1.6,13.5,1.8,69.35,0.1,0.0,0.3,0.05,0.4,0.1,0.3,4.9,0.3,0.0,0.0,0.0,0.2
11142018,@ Missouri,W 3 - 1,4,56.1,20.2,142.4,0.2575999999999999,51.9,4.6,7.4,57.2,3.4,1.5,12.9,1.5,68.65,0.1,0.0,0.2,0.05,0.4,0.1,0.3,3.6,0.2,0.0,0.0,0.0,0.2
11182018,@ Arkansas,W 3 - 1,4,58.1,19.9,147.5,0.2657999999999999,53.8,4.2,7.7,61.8,3.5,1.4,13.5,1.6,70.45,0.1,0.0,0.2,0.05,0.4,0.1,0.3,2.8,0.2,0.0,0.0,0.0,0.2
11212018,Florida,W 3 - 0,3,58.9,19.6,146.9,0.27559999999999985,54.3,4.4,8.3,62.5,3.0,1.4,13.7,1.6,71.55,0.1,0.0,0.2,0.05,0.3,0.1,0.3,2.5,0.2,0.0,0.0,0.0,0.2
